Time,Lambda_1,MP_Bound,Gamma,Nu_eff,Outlier_Count,Synthetic_Stress,d_Gamma,d_Stress
457,2.4803066801410147,2.6649110640673523,-0.1846043839263376,0.5000000000000001,0,0.7499678575178268,0.0006385024225732394,-0.025944386047733414
458,2.512464117385532,2.6649110640673523,-0.15244694668182035,0.5,0,0.903865047365138,0.03215743724451725,0.15389718984731116
459,2.538752190879518,2.6649110640673523,-0.12615887318783425,0.5,0,0.7883752030801652,0.026288073493986097,-0.11548984428497278
460,2.565257970112002,2.6649110640673523,-0.09965309395535016,0.5000000000000001,0,0.7431792325763218,0.026505779232484095,-0.045195970503843386
461,2.5645363725488917,2.6649110640673523,-0.10037469151846068,0.5,0,0.7336592984800493,-0.0007215975631105209,-0.009519934096272498
462,2.533582112660155,2.6649110640673523,-0.13132895140719736,0.5,0,0.7606398613654842,-0.03095425988873668,0.026980562885434933
463,2.529348366123428,2.6649110640673523,-0.13556269794392417,0.5000000000000001,0,0.8027399057886132,-0.004233746536726812,0.04210004442312898
464,2.5302358721631153,2.6649110640673523,-0.13467519190423705,0.5000000000000001,0,0.7812308031081509,0.0008875060396871248,-0.021509102680462355
465,2.533229187436433,2.6649110640673523,-0.13168187663091935,0.5000000000000001,0,0.8525508542287527,0.002993315273317698,0.0713200511206018
466,2.524488347341171,2.6649110640673523,-0.14042271672618156,0.5000000000000001,0,0.8912098476000452,-0.008740840095262215,0.03865899337129253
467,2.5340433847865356,2.6649110640673523,-0.13086767928081677,0.5,0,0.9093420008101001,0.009555037445364789,0.018132153210054902
468,2.550841597387806,2.6649110640673523,-0.11406946667954632,0.5000000000000001,0,0.6657168102491827,0.016798212601270457,-0.24362519056091736
469,2.5567186896351046,2.6649110640673523,-0.10819237443224772,0.49999999999999994,0,0.8787757702762313,0.005877092247298599,0.2130589600270486
470,2.586724566235632,2.6649110640673523,-0.07818649783172038,0.5000000000000001,0,0.7560325858719144,0.030005876600527337,-0.12274318440431697
471,2.5811193124772753,2.6649110640673523,-0.08379175159007701,0.5000000000000001,0,0.7911387319796919,-0.005605253758356632,0.035106146107777514
472,2.590196222036239,2.6649110640673523,-0.07471484203111345,0.49999999999999983,0,0.8407063609634307,0.009076909558963564,0.04956762898373879
473,2.58533535497508,2.6649110640673523,-0.07957570909227218,0.49999999999999983,0,0.758276180733395,-0.004860867061158736,-0.08243018023003568
474,2.592352134945847,2.6649110640673523,-0.07255892912150541,0.49999999999999994,0,0.8416297838659941,0.007016779970766773,0.0833536031325991
475,2.5896655223072664,2.6649110640673523,-0.07524554176008591,0.5000000000000001,0,0.7834357293843628,-0.002686612638580499,-0.058194054481631285
476,2.5877097531998645,2.6649110640673523,-0.07720131086748783,0.5000000000000002,0,0.8542576797464886,-0.001955769107401917,0.0708219503621258
477,2.5939965156959297,2.6649110640673523,-0.07091454837142264,0.5000000000000001,0,0.8014632280717839,0.00628676249606519,-0.052794451674704646
478,2.6140685568053676,2.6649110640673523,-0.05084250726198469,0.5,0,0.8160026504196902,0.020072041109437944,0.014539422347906283
479,2.603396569788043,2.6649110640673523,-0.06151449427930933,0.49999999999999983,0,0.9287663425718212,-0.010671987017324636,0.112763692152131
480,2.5945845065285176,2.6649110640673523,-0.07032655753883477,0.5000000000000001,0,0.7279399444306176,-0.008812063259525438,-0.20082639814120362
481,2.6022040474908747,2.6649110640673523,-0.06270701657647759,0.5000000000000001,0,0.8428687415247338,0.007619540962357174,0.11492879709411619
482,2.5930326398536834,2.6649110640673523,-0.07187842421366897,0.5,0,0.8268470499464022,-0.009171407637191376,-0.016021691578331554
483,2.592288189292443,2.6649110640673523,-0.07262287477490936,0.5000000000000001,0,0.8550354568164061,-0.0007444505612403951,0.0281884068700039
484,2.588614692528613,2.6649110640673523,-0.07629637153873947,0.5000000000000001,0,0.8434858731216547,-0.0036734967638301086,-0.011549583694751453
485,2.5890749802296646,2.6649110640673523,-0.0758360838376877,0.5,0,0.7880322826156758,0.00046028770105177585,-0.05545359050597887
486,2.5881726079919836,2.6649110640673523,-0.07673845607536878,0.5,0,0.852987557972256,-0.0009023722376810817,0.06495527535658019
487,2.568750605084122,2.6649110640673523,-0.09616045898323033,0.5000000000000001,0,0.8094532646058638,-0.019422002907861557,-0.04353429336639225
488,2.5690821528416796,2.6649110640673523,-0.09582891122567272,0.49999999999999983,0,0.8114935151732212,0.00033154775755761534,0.00204025056735746
489,2.5703488337549496,2.6649110640673523,-0.09456223031240274,0.5000000000000001,0,0.9016934322303872,0.0012666809132699797,0.09019991705716601
490,2.5881625529419217,2.6649110640673523,-0.07674851112543069,0.49999999999999994,0,0.8195972014606981,0.017813719186972055,-0.08209623076968908
491,2.6079626433211374,2.6649110640673523,-0.05694842074621498,0.5,0,0.7985880379216327,0.019800090379215707,-0.021009163539065456
492,2.5999540793481164,2.6649110640673523,-0.06495698471923594,0.49999999999999983,0,0.7782313485965685,-0.008008563973020966,-0.02035668932506418
493,2.5985156146682686,2.6649110640673523,-0.0663954493990837,0.49999999999999994,0,0.7325861197530024,-0.0014384646798477618,-0.045645228843566144
494,2.604448813924641,2.6649110640673523,-0.06046225014271123,0.5,0,0.8435738897969624,0.005933199256372479,0.11098777004395999
495,2.603478982671445,2.6649110640673523,-0.06143208139590728,0.49999999999999994,0,0.7952839757155324,-0.0009698312531960518,-0.04828991408142991
496,2.614456057717943,2.6649110640673523,-0.05045500634940936,0.49999999999999994,0,0.7409216778171297,0.01097707504649792,-0.054362297898402745
497,2.615616469131897,2.6649110640673523,-0.049294594935455294,0.5000000000000001,0,0.7881244519811013,0.0011604114139540656,0.04720277416397156
498,2.628908859235046,2.6649110640673523,-0.03600220483230654,0.5,0,0.7403045159497588,0.013292390103148755,-0.04781993603134249
499,2.6259137872966676,2.6649110640673523,-0.03899727677068476,0.5000000000000001,0,0.766504103775029,-0.0029950719383782243,0.02619958782527021
500,2.602803897955397,2.6649110640673523,-0.062107166111955436,0.5,0,0.8894820695366987,-0.023109889341270673,0.12297796576166975
501,2.6025899702057567,2.6649110640673523,-0.06232109386159568,0.5,0,7.4670650966607415,-0.00021392774964024142,6.577583027124042
502,19.34629114735101,2.6649110640673523,16.681380083283656,0.40326854426324493,1,3.913329843901128,16.74370117714525,-3.5537352527596133
503,23.19510449900786,2.6649110640673523,20.530193434940507,0.3840244775049607,1,7.696605284370175,3.848813351656851,3.783275440469047
504,34.908292263239424,2.6649110640673523,32.24338119917207,0.32545853868380276,1,0.7115124520441857,11.713187764231563,-6.985092832325989
505,34.9284856498462,2.6649110640673523,32.26357458577885,0.32535757175076907,1,1.2260441830971198,0.020193386606777608,0.5145317310529341
506,35.1749645396659,2.6649110640673523,32.510053475598546,0.3241251773016706,1,2.1864588892892827,0.24647888981969857,0.9604147061921628
507,35.957456454605975,2.6649110640673523,33.29254539053862,0.32021271772697024,1,4.036263656304132,0.7824919149400742,1.8498047670148492
508,38.544135442111624,2.6649110640673523,35.87922437804427,0.307279322789442,1,5.705457212624015,2.5866789875056497,1.6691935563198834
509,43.10453861692799,2.6649110640673523,40.439627552860635,0.2844773069153601,1,1.4315503857773906,4.560403174816365,-4.273906826846625
510,43.32984079389235,2.6649110640673523,40.664929729825,0.2833507960305383,1,2.012672382540809,0.2253021769643624,0.5811219967634185
511,43.81108354430539,2.6649110640673523,41.146172480238036,0.28094458227847297,1,0.9397992230126476,0.4812427504130383,-1.0728731595281613
512,43.841693392764505,2.6649110640673523,41.17678232869715,0.2807915330361775,1,1.456141999152887,0.03060984845911463,0.5163427761402394
513,44.08340288986516,2.6649110640673523,41.41849182579781,0.27958298555067423,1,0.9787098513713527,0.2417094971006577,-0.4774321477815343
514,44.15303421129786,2.6649110640673523,41.4881231472305,0.2792348289435107,1,1.5960716673926487,0.0696313214326949,0.617361816021296
515,44.45324517824086,2.6649110640673523,41.78833411417351,0.27773377410879585,1,4.2273847708602315,0.30021096694300553,2.6313131034675825
516,46.532136871285836,2.6649110640673523,43.86722580721848,0.26733931564357066,1,1.5090427274460785,2.078891693044973,-2.718342043414153
517,46.78339663123557,2.6649110640673523,44.118485567168214,0.26608301684382213,1,0.9810545406487818,0.2512597599497326,-0.5279881867972966
518,46.773133526907586,2.6649110640673523,44.10822246284023,0.26613433236546213,1,2.8408081605033653,-0.01026310432798283,1.8597536198545834
519,47.68083267766002,2.6649110640673523,45.01592161359267,0.2615958366116999,1,3.128566389337818,0.9076991507524355,0.2877582288344529
520,48.72756752977374,2.6649110640673523,46.06265646570638,0.2563621623511312,1,7.628372979791846,1.0467348521137154,4.499806590454027
521,54.11428759489268,2.6649110640673523,51.449376530825326,0.22942856202553658,1,4.19469670693604,5.3867200651189435,-3.4336762728558057
522,55.48729611174734,2.6649110640673523,52.82238504767999,0.22256351944126337,1,3.6235429414763463,1.3730085168546609,-0.5711537654596937
523,56.564714651022484,2.6649110640673523,53.89980358695513,0.21717642674488757,1,2.75572940408622,1.0774185392751434,-0.8678135373901261
524,57.147820123753476,2.6649110640673523,54.48290905968612,0.2142608993812328,1,5.349380203476756,0.5831054727309919,2.593650799390536
525,59.1810201196085,2.6649110640673523,56.51610905554114,0.20409489940195744,1,1.1254287442520954,2.0331999958550213,-4.223951459224661
526,59.272873479843604,2.6649110640673523,56.60796241577625,0.2036356326007819,1,1.699894168872578,0.09185336023510615,0.5744654246204826
527,59.432726175369886,2.6649110640673523,56.76781511130253,0.2028363691231507,1,2.4107048319443645,0.15985269552628267,0.7108106630717865
528,59.81140593419225,2.6649110640673523,57.1464948701249,0.20094297032903874,1,1.8760817981638152,0.37867975882236493,-0.5346230337805493
529,59.96438716110755,2.6649110640673523,57.2994760970402,0.20017806419446246,1,6.576543707920849,0.15298122691530125,4.700461909757034
530,62.489804469906986,2.6649110640673523,59.82489340583963,0.1875509776504651,1,0.8561734169092168,2.525417308799433,-5.7203702910116325
531,62.49494114292236,2.6649110640673523,59.830030078855,0.18752529428538836,1,2.4178188341233557,0.005136673015371684,1.561645417214139
532,62.81199017202278,2.6649110640673523,60.14707910795543,0.18594004913988635,1,2.2904701641559004,0.3170490291004242,-0.1273486699674553
533,63.0652945694866,2.6649110640673523,60.40038350541925,0.1846735271525669,1,7.940850441263193,0.25330439746382183,5.650380277107293
534,66.15656301094936,2.6649110640673523,63.491651946882,0.16921718494525315,1,2.31543748153228,3.091268441462752,-5.625412959730913
535,66.40973991294325,2.6649110640673523,63.7448288488759,0.1679513004352837,1,0.9269325966636233,0.2531769019938963,-1.3885048848686568
536,66.39266568470102,2.6649110640673523,63.72775462063366,0.16803667157649474,1,0.9712904504453053,-0.0170742282422367,0.044357853781682
537,66.42016420068444,2.6649110640673523,63.755253136617085,0.16789917899657808,1,1.9524290604813674,0.027498515983424454,0.9811386100360622
538,66.58143690264238,2.6649110640673523,63.916525838575026,0.1670928154867881,1,3.227208902039914,0.16127270195794097,1.2747798415585465
539,67.01766431532013,2.6649110640673523,64.35275325125278,0.16491167842339904,1,1.0642552534294596,0.4362274126777521,-2.162953648610454
540,67.03053441918858,2.6649110640673523,64.36562335512123,0.16484732790405712,1,3.6957616780585005,0.01287010386845111,2.631506424629041
541,67.56636597361569,2.6649110640673523,64.90145490954833,0.16216817013192172,1,5.723307349251062,0.5358315544271051,2.0275456711925615
542,68.87353534495875,2.6649110640673523,66.2086242808914,0.1556323232752063,1,2.769709017048433,1.3071693713430648,-2.953598332202629
543,69.16265429758896,2.6649110640673523,66.4977432335216,0.15418672851205506,1,7.077323262247705,0.28911895263020426,4.307614245199272
544,70.90086558365867,2.6649110640673523,68.23595451959132,0.14549567208170683,1,3.1228909664373554,1.7382112860697134,-3.9544322958103497
545,71.20726158926844,2.6649110640673523,68.54235052520109,0.14396369205365786,1,2.429543048633817,0.3063960056097699,-0.6933479178035382
546,71.4066231493534,2.6649110640673523,68.74171208528604,0.14296688425323306,1,3.1987148522009248,0.19936156008495232,0.7691718035671076
547,71.73379471634829,2.6649110640673523,69.06888365228093,0.14133102641825881,1,5.12856815887197,0.3271715669948918,1.9298533066710455
548,72.50115685521614,2.6649110640673523,69.83624579114878,0.13749421572391948,1,8.473917603211643,0.7673621388678527,3.3453494443396723
549,74.45348199183795,2.6649110640673523,71.78857092777059,0.12773259004081022,1,3.493580644233463,1.952325136621809,-4.98033695897818
550,74.78224461880112,2.6649110640673523,72.11733355473376,0.12608877690599465,1,0.8369479092180668,0.3287626269631687,-2.656632735015396
551,74.7845562077388,2.6649110640673523,72.11964514367145,0.12607721896130597,1,3.3303861529696364,0.0023115889376867926,2.4934382437515694
552,75.06906216250823,2.6649110640673523,72.40415109844088,0.12465468918745859,1,1.3607278264250442,0.2845059547694291,-1.9696583265445922
553,75.12674002319065,2.6649110640673523,72.4618289591233,0.12436629988404695,1,1.1132040409400368,0.05767786068241776,-0.24752378548500742
554,75.11014220642616,2.6649110640673523,72.44523114235881,0.12444928896786925,1,4.533856644085169,-0.016597816764488016,3.4206526031451325
555,75.59308800770773,2.6649110640673523,72.92817694364038,0.12203455996146138,1,4.981193890748891,0.4829458012815735,0.44733724666372154
556,76.16076739462659,2.6649110640673523,73.49585633055923,0.11919616302686689,1,2.522343621474957,0.5676793869188543,-2.458850269273934
557,76.33367934416405,2.6649110640673523,73.6687682800967,0.11833160327917959,1,2.5149131806226985,0.1729119495374647,-0.007430440852258524
558,76.46594817715403,2.6649110640673523,73.80103711308668,0.11767025911422983,1,3.2065268140692376,0.13226883298997905,0.691613633446539
559,76.67945906482157,2.6649110640673523,74.01454800075422,0.11660270467589219,1,0.7266976094306993,0.2135108876675389,-2.479829204638538
560,76.69552343534848,2.6649110640673523,74.03061237128112,0.11652238282325753,1,2.1549686245278563,0.016064370526905236,1.428271015097157
561,76.79592554680372,2.6649110640673523,74.13101448273636,0.1160203722659813,1,0.8883011557320282,0.1004021114552387,-1.2666674687958281
562,76.7961500269031,2.6649110640673523,74.13123896283575,0.11601924986548429,1,6.367783284226881,0.00022448009939068925,5.479482128494853
563,77.59315008652402,2.6649110640673523,74.92823902245667,0.11203424956737992,1,2.9351922665012364,0.7970000596209132,-3.432591017725645
564,77.75846036372944,2.6649110640673523,75.09354929966209,0.11120769818135258,1,1.1631106183370281,0.16531027720542113,-1.7720816481642083
565,77.75650051370057,2.6649110640673523,75.09158944963322,0.11121749743149706,1,3.202566877916908,-0.0019598500288680043,2.0394562595798797
566,77.97362611554215,2.6649110640673523,75.30871505147479,0.1101318694222892,1,2.497509764559631,0.21712560184157326,-0.7050571133572769
567,78.04639474416204,2.6649110640673523,75.38148368009469,0.10976802627918984,1,1.2251514989145154,0.07276862861989741,-1.2723582656451158
568,78.0568004135257,2.6649110640673523,75.39188934945835,0.1097159979323714,1,2.117994018844236,0.010405669363663606,0.8928425199297205
569,78.14539827197144,2.6649110640673523,75.48048720790409,0.10927300864014286,1,2.0521201506517817,0.08859785844573764,-0.06587386819245422
570,78.21392790060554,2.6649110640673523,75.54901683653819,0.10893036049697233,1,3.8680062447833348,0.06852962863409573,1.815886094131553
571,78.49569264313477,2.6649110640673523,75.83078157906742,0.10752153678432622,1,5.3707697025715015,0.28176474252923356,1.5027634577881668
572,79.01684650431999,2.6649110640673523,76.35193544025263,0.10491576747839984,1,0.8787033974630323,0.521153861185212,-4.4920663051084695
573,79.00489319233209,2.6649110640673523,76.33998212826474,0.10497553403833976,1,1.7598764875922837,-0.011953311987895177,0.8811730901292514
574,79.0779310959532,2.6649110640673523,76.41302003188585,0.10461034452023409,1,1.4619836542968236,0.07303790362111329,-0.29789283329546
575,79.11704802933731,2.6649110640673523,76.45213696526996,0.1044147598533133,1,2.398989336368029,0.03911693338410771,0.9370056820712052
576,79.21929553110257,2.6649110640673523,76.55438446703522,0.10390352234448724,1,1.8659598276993583,0.10224750176526243,-0.5330295086686705
577,79.28291571849951,2.6649110640673523,76.61800465443216,0.1035854214075027,1,0.7783171334865845,0.06362018739693553,-1.0876426942127737
578,79.29240535691808,2.6649110640673523,76.62749429285073,0.1035379732154095,1,8.097808714782788,0.009489638418571644,7.319491581296203
579,80.34662896504446,2.6649110640673523,77.6817179009771,0.09826685517477748,1,0.8738068712243343,1.054223608126378,-7.224001843558454
580,80.36185472332241,2.6649110640673523,77.69694365925506,0.09819072638338808,1,5.838031142181946,0.015225758277949808,4.964224270957612
581,80.85695825634599,2.6649110640673523,78.19204719227864,0.09571520871826969,1,0.9119682896062238,0.4951035330235811,-4.926062852575722
582,80.86401859799582,2.6649110640673523,78.19910753392847,0.09567990701002095,1,6.939225446455662,0.007060341649832935,6.027257156849439
583,81.52361568722205,2.6649110640673523,78.8587046231547,0.09238192156388995,1,1.5524131635788174,0.6595970892262244,-5.3868122828768445
584,81.54751783818833,2.6649110640673523,78.88260677412097,0.09226241080905848,1,3.5642580709244025,0.023902150966279123,2.0118449073455853
585,81.71493168785699,2.6649110640673523,79.05002062378964,0.09142534156071512,1,2.5522301242065346,0.16741384966866235,-1.0120279467178679
586,81.79602934506612,2.6649110640673523,79.13111828099876,0.09101985327466934,1,2.8227996061366336,0.08109765720912776,0.270569481930099
587,81.93876871659168,2.6649110640673523,79.27385765252433,0.0903061564170415,1,1.124216035936546,0.1427393715255647,-1.6985835702000875
588,81.95153707796773,2.6649110640673523,79.28662601390037,0.09024231461016122,1,3.0631150182226667,0.012768361376046755,1.9388989822861207
589,82.05665823472461,2.6649110640673523,79.39174717065725,0.08971670882637653,1,1.8622652940328877,0.10512115675687994,-1.200849724189779
590,82.10598553574711,2.6649110640673523,79.44107447167976,0.08947007232126461,1,4.743400279099229,0.04932730102250105,2.8811349850663417
591,82.37998468727778,2.6649110640673523,79.71507362321043,0.08810007656361128,1,5.322158495241711,0.2739991515306741,0.5787582161424814
592,82.69223739001617,2.6649110640673523,80.02732632594882,0.08653881304991914,1,1.4849186190772414,0.312252702738391,-3.8372398761644693
593,82.686966527103,2.6649110640673523,80.02205546303564,0.08656516736448512,1,1.3442915025690345,-0.005270862913178576,-0.14062711650820692
594,82.71959367974003,2.6649110640673523,80.05468261567268,0.08640203160129972,1,4.265313147021246,0.03262715263703342,2.9210216444522112
595,82.94801135626585,2.6649110640673523,80.2831002921985,0.08525994321867084,1,1.4207322694786633,0.22841767652582234,-2.8445808775425823
596,82.9704050169399,2.6649110640673523,80.30549395287255,0.08514797491530081,1,0.8245286566214598,0.022393660674055127,-0.5962036128572035
597,82.9730179214371,2.6649110640673523,80.30810685736975,0.08513491039281477,1,2.2167739065213636,0.0026129044971980875,1.3922452498999038
598,83.02960809031705,2.6649110640673523,80.3646970262497,0.08485195954841487,1,3.1151759009412725,0.05659016887994994,0.8984019944199089
599,83.14566946098088,2.6649110640673523,80.48075839691353,0.08427165269509564,1,3.442017420406452,0.11606137066382871,0.3268415194651797
600,83.30314224339168,2.6649110640673523,80.63823117932432,0.08348428878304145,1,0.8412247388274539,0.15747278241079243,-2.6007926815789983
601,83.29717741967455,2.6649110640673523,80.6322663556072,0.08351411290162743,1,1.639182586954841,-0.005964823717121703,0.7979578481273872
602,83.33620932730535,2.6649110640673523,80.671298263238,0.0833189533634734,1,1.8737890854230534,0.03903190763080033,0.23460649846821235
603,83.35539802318519,2.6649110640673523,80.69048695911783,0.08322300988407427,1,11.358103702509473,0.019188695879833517,9.484314617086419
604,84.6054125675103,2.6649110640673523,81.94050150344295,0.07697293716244841,1,2.3737158692625857,1.2500145443251114,-8.984387833246887
605,84.64381274945313,2.6649110640673523,81.97890168538578,0.07678093625273422,1,4.034656372250533,0.038400181942833456,1.660940502987947
606,84.77784912318192,2.6649110640673523,82.11293805911457,0.07611075438409022,1,0.8313997948389884,0.13403637372879018,-3.203256577411544
607,84.78081768101187,2.6649110640673523,82.11590661694451,0.07609591159494068,1,4.956625730332366,0.0029685578299449844,4.125225935493377
608,85.00709945543232,2.6649110640673523,82.34218839136497,0.07496450272283822,1,1.327776663094671,0.22628177442045683,-3.628849067237695
609,85.03831414666136,2.6649110640673523,82.37340308259401,0.07480842926669297,1,6.178998016179229,0.03121469122903875,4.851221353084558
610,85.35294347765232,2.6649110640673523,82.68803241358496,0.07323528261173841,1,2.7576189276255167,0.3146293309909538,-3.421379088553712
611,85.42291123752443,2.6649110640673523,82.75800017345708,0.07288544381237809,1,0.8214263215227261,0.06996775987211379,-1.9361926061027908
612,85.41931573553782,2.6649110640673523,82.75440467147047,0.07290342132231116,1,0.8377546409807869,-0.0035955019866094062,0.01632831945806079
613,85.41849910736286,2.6649110640673523,82.75358804329551,0.07290750446318583,1,5.261417636070536,-0.0008166281749595328,4.423662995089749
614,85.64141868296426,2.6649110640673523,82.9765076188969,0.07179290658517873,1,1.7273244359699769,0.22291957560139508,-3.5340932001005587
615,85.66035833988222,2.6649110640673523,82.99544727581487,0.07169820830058864,1,2.223789773654134,0.018939656917964953,0.49646533768415724
616,85.6884742601066,2.6649110640673523,83.02356319603925,0.07155762869946716,1,0.879194385314322,0.02811592022437992,-1.344595388339812
617,85.69254783700633,2.6649110640673523,83.02763677293898,0.07153726081496853,1,7.624069383826434,0.004073576899727982,6.744874998512112
618,86.16439356636673,2.6649110640673523,83.49948250229937,0.06917803216816652,1,1.500344461511156,0.47184572936039615,-6.123724922315278
619,86.17484946762879,2.6649110640673523,83.50993840356143,0.06912575266185578,1,0.9055715110665683,0.010455901262062639,-0.5947729504445878
620,86.16282710741757,2.6649110640673523,83.49791604335022,0.06918586446291237,1,1.0659588386765804,-0.012022360211219052,0.16038732761001206
621,86.16571099859208,2.6649110640673523,83.50079993452472,0.0691714450070399,1,2.3364756851220463,0.002883891174505493,1.270516846445466
622,86.19720415376888,2.6649110640673523,83.53229308970153,0.06901397923115545,1,4.790946400097479,0.031493155176804066,2.4544707149754323
623,86.37943417228635,2.6649110640673523,83.714523108219,0.06810282913856812,1,2.8155998782012652,0.18223001851747256,-1.9753465218962134
624,86.42941320973155,2.6649110640673523,83.7645021456642,0.06785293395134195,1,1.3246986270890508,0.049979037445197605,-1.4909012511122144
625,86.43641256834368,2.6649110640673523,83.77150150427633,0.06781793715828138,1,0.7729425729010102,0.006999358612134188,-0.5517560541880406
626,86.4381894473626,2.6649110640673523,83.77327838329525,0.06780905276318681,1,5.955077007483242,0.0017768790189194306,5.182134434582231
627,86.69540068338466,2.6649110640673523,84.03048961931731,0.06652299658307678,1,1.0557797990909972,0.25721123602205864,-4.899297208392245
628,86.69572207693228,2.6649110640673523,84.03081101286493,0.06652138961533885,1,2.5042713801852177,0.00032139354762250605,1.4484915810942205
629,86.72752279422919,2.6649110640673523,84.06261173016183,0.06636238602885428,1,1.2281987230792233,0.03180071729690326,-1.2760726571059944
630,86.72213929594919,2.6649110640673523,84.05722823188184,0.06638930352025396,1,1.4440325545262582,-0.005383498279996957,0.21583383144703494
631,86.72692271723692,2.6649110640673523,84.06201165316956,0.0663653864138156,1,1.7349335001613042,0.004783421287726242,0.290900945635046
632,86.73498940904733,2.6649110640673523,84.07007834497998,0.06632505295476339,1,1.056180722644809,0.008066691810412863,-0.6787527775164952
633,86.73967120471463,2.6649110640673523,84.07476014064727,0.06630164397642703,1,1.2963618018487455,0.004681795667295319,0.2401810792039365
634,86.76049687424612,2.6649110640673523,84.09558581017876,0.06619751562876966,1,1.3825917110392119,0.02082566953149012,0.08622990919046636
635,86.75690628051785,2.6649110640673523,84.0919952164505,0.06621546859741076,1,1.8332365854935568,-0.0035905937282620926,0.450644874454345
636,86.78619886792549,2.6649110640673523,84.12128780385814,0.0660690056603728,1,2.907202762061236,0.029292587407638848,1.0739661765676793
637,86.84241897730674,2.6649110640673523,84.17750791323938,0.06578790511346637,1,0.9510203688871331,0.05622010938124333,-1.9561823931741031
638,86.82924313002978,2.6649110640673523,84.16433206596243,0.0658537843498513,1,6.085747604326189,-0.013175847276954755,5.134727235439056
639,87.06498289755447,2.6649110640673523,84.40007183348712,0.06467508551222745,1,2.2878872638759815,0.2357397675246915,-3.797860340450207
640,87.09544696659329,2.6649110640673523,84.43053590252593,0.06452276516703381,1,2.5564145386907637,0.030464069038814046,0.2685272748147822
641,87.13566373824295,2.6649110640673523,84.4707526741756,0.06432168130878514,1,1.2819951365544353,0.04021677164966775,-1.2744194021363284
642,87.14954700826148,2.6649110640673523,84.48463594419412,0.06425226495869282,1,2.057698859127281,0.01388327001852474,0.7757037225728458
643,87.17438522224904,2.6649110640673523,84.50947415818169,0.06412807388875498,1,2.649288230846976,0.024838213987564473,0.591589371719695
644,87.21255782305519,2.6649110640673523,84.54764675898784,0.06393721088472375,1,1.484761987051886,0.03817260080614915,-1.16452624379509
645,87.23777105572941,2.6649110640673523,84.57285999166206,0.06381114472135303,1,6.812672819431658,0.02521323267421849,5.3279108323797715
646,87.51464102398423,2.6649110640673523,84.84972995991687,0.0624267948800788,1,4.964490871290657,0.2768699682548146,-1.8481819481410007
647,87.66414614216643,2.6649110640673523,84.99923507809908,0.061679269289168094,1,0.8140108417569611,0.1495051181822049,-4.150480029533696
648,87.65694180724522,2.6649110640673523,84.99203074317786,0.061715290963774115,1,7.244992921122691,-0.0072043349212123076,6.43098207936573
649,87.97847698606546,2.6649110640673523,85.3135659219981,0.060107615069673076,1,1.1355803555877175,0.3215351788202412,-6.109412565534973
650,87.97970834252511,2.6649110640673523,85.31479727845776,0.06010145828737448,1,2.5392667747234343,0.0012313564596553306,1.4036864191357168
651,88.01893491047254,2.6649110640673523,85.35402384640518,0.05990532544763722,1,3.596531545129151,0.03922656794742352,1.0572647704057165
652,88.10667961110698,2.6649110640673523,85.44176854703963,0.0594666019444653,1,3.803246105922729,0.0877447006344454,0.20671456079357808
653,88.19068051060343,2.6649110640673523,85.52576944653607,0.05904659744698268,1,1.0226528365726537,0.08400089949644496,-2.7805932693500752
654,88.1956683110656,2.6649110640673523,85.53075724699825,0.05902165844467191,1,0.8932748747181125,0.004987800462174619,-0.1293779618545412
655,88.17573962712396,2.6649110640673523,85.5108285630566,0.05912130186438034,1,2.0551897121785263,-0.019928683941643044,1.1619148374604138
656,88.19980150141363,2.6649110640673523,85.53489043734628,0.059000992492931996,1,1.327630984704989,0.024061874289671437,-0.7275587274735373
657,88.21140032858987,2.6649110640673523,85.54648926452252,0.05894299835705067,1,2.8283379196973124,0.011598827176243276,1.5007069349923234
658,88.24537952623014,2.6649110640673523,85.58046846216278,0.058773102368849396,1,0.7689764533560829,0.03397919764026369,-2.0593614663412296
659,88.25138617296169,2.6649110640673523,85.58647510889433,0.05874306913519152,1,5.103695684384731,0.006006646731549381,4.334719231028648
660,88.38967070671919,2.6649110640673523,85.72475964265183,0.05805164646640412,1,4.108559162633446,0.13828453375749916,-0.9951365217512853
661,88.48140350909792,2.6649110640673523,85.81649244503056,0.05759298245451074,1,0.9579838383476446,0.09173280237872916,-3.1505753242858012
662,88.46852655719904,2.6649110640673523,85.80361549313169,0.05765736721400476,1,3.1501164296871007,-0.012876951898874722,2.192132591339456
663,88.52512031628262,2.6649110640673523,85.86020925221527,0.057374398418587026,1,0.8845171258504823,0.056593759083582995,-2.2655993038366184
664,88.52279307551174,2.6649110640673523,85.85788201144439,0.057386034622441365,1,4.539541190373265,-0.0023272407708816445,3.655024064522783
665,88.64604010957255,2.6649110640673523,85.9811290455052,0.056769799452137254,1,0.8660303951814688,0.12324703406081028,-3.6735107951917967
666,88.64777414912366,2.6649110640673523,85.98286308505631,0.05676112925438158,1,1.9733335283821631,0.001734039551109845,1.1073031332006944
667,88.67374159273058,2.6649110640673523,86.00883052866322,0.056631292036346974,1,1.8999734492179525,0.025967443606916163,-0.07336007916421061
668,88.68727583940833,2.6649110640673523,86.02236477534098,0.0565636208029586,1,1.3325722611099369,0.013534246677750161,-0.5674011881080157
669,88.69558584109294,2.6649110640673523,86.03067477702558,0.0565220707945354,1,1.9026891519621136,0.00831000168460605,0.5701168908521768
